,filename,class,xmin,ymin,xmax,ymax,frame,isNight
9288,nightSequence1--02832.jpg,stop,1244,261,1277,323,2832,1
9289,nightSequence1--02832.jpg,stop,653,370,671,399,2832,1
9290,nightSequence1--02832.jpg,stop,675,391,688,418,2832,1
9291,nightSequence1--02832.jpg,stop,686,371,702,406,2832,1
9292,nightSequence1--02832.jpg,stop,717,406,726,427,2832,1
9293,nightSequence1--02832.jpg,stop,750,397,760,418,2832,1
9294,nightSequence1--02833.jpg,stop,503,398,509,414,2833,1
9295,nightSequence1--02833.jpg,stop,542,78,581,156,2833,1
9296,nightSequence1--02833.jpg,stop,798,89,834,167,2833,1
9297,nightSequence1--02833.jpg,stop,1248,262,1279,310,2833,1
9298,nightSequence1--02833.jpg,stop,653,370,668,399,2833,1
9299,nightSequence1--02833.jpg,stop,675,391,688,418,2833,1
9300,nightSequence1--02833.jpg,stop,686,371,702,403,2833,1
9301,nightSequence1--02833.jpg,stop,717,404,726,422,2833,1
9302,nightSequence1--02833.jpg,stop,749,395,762,422,2833,1
9312,nightSequence1--02835.jpg,stop,503,396,509,412,2835,1
9313,nightSequence1--02835.jpg,stop,541,73,580,151,2835,1
9314,nightSequence1--02835.jpg,stop,798,85,834,163,2835,1
9315,nightSequence1--02835.jpg,stop,1254,259,1280,313,2835,1
9316,nightSequence1--02835.jpg,stop,654,368,670,397,2835,1
9317,nightSequence1--02835.jpg,stop,677,390,689,408,2835,1
9318,nightSequence1--02835.jpg,stop,688,369,701,401,2835,1
9319,nightSequence1--02835.jpg,stop,717,404,726,425,2835,1
9320,nightSequence1--02835.jpg,stop,749,393,764,425,2835,1
9321,nightSequence1--02836.jpg,stop,542,72,581,150,2836,1
9322,nightSequence1--02836.jpg,stop,800,83,836,161,2836,1
9323,nightSequence1--02836.jpg,stop,1257,258,1280,312,2836,1
9324,nightSequence1--02836.jpg,stop,654,367,670,394,2836,1
9325,nightSequence1--02836.jpg,stop,677,387,689,414,2836,1
9326,nightSequence1--02836.jpg,stop,688,369,703,401,2836,1
9327,nightSequence1--02836.jpg,stop,717,402,727,420,2836,1
9328,nightSequence1--02836.jpg,stop,748,392,764,416,2836,1
9347,nightSequence1--02839.jpg,stop,503,397,509,407,2839,1
9348,nightSequence1--02839.jpg,stop,539,67,578,145,2839,1
9349,nightSequence1--02839.jpg,stop,800,77,836,155,2839,1
9350,nightSequence1--02839.jpg,stop,1257,254,1280,316,2839,1
9351,nightSequence1--02839.jpg,stop,653,365,668,394,2839,1
9352,nightSequence1--02839.jpg,stop,675,387,688,414,2839,1
9353,nightSequence1--02839.jpg,stop,686,367,702,399,2839,1
9354,nightSequence1--02839.jpg,stop,717,401,724,419,2839,1
9355,nightSequence1--02839.jpg,stop,750,390,762,419,2839,1
9356,nightSequence1--02840.jpg,stop,503,395,509,405,2840,1
9357,nightSequence1--02840.jpg,stop,538,65,577,143,2840,1
9358,nightSequence1--02840.jpg,stop,800,77,836,155,2840,1
9359,nightSequence1--02840.jpg,stop,653,365,668,392,2840,1
9360,nightSequence1--02840.jpg,stop,675,386,688,415,2840,1
9361,nightSequence1--02840.jpg,stop,686,367,702,399,2840,1
9362,nightSequence1--02840.jpg,stop,717,400,726,421,2840,1
9363,nightSequence1--02840.jpg,stop,750,391,763,415,2840,1
9364,nightSequence1--02841.jpg,stop,503,395,509,405,2841,1
9365,nightSequence1--02841.jpg,stop,538,64,577,142,2841,1
9366,nightSequence1--02841.jpg,stop,801,74,837,152,2841,1
9367,nightSequence1--02841.jpg,stop,653,365,668,392,2841,1
9368,nightSequence1--02841.jpg,stop,677,385,689,412,2841,1
9369,nightSequence1--02841.jpg,stop,687,367,702,399,2841,1
9370,nightSequence1--02841.jpg,stop,717,400,727,421,2841,1
9371,nightSequence1--02841.jpg,stop,750,391,763,418,2841,1
9372,nightSequence1--02842.jpg,stop,503,395,509,405,2842,1
9373,nightSequence1--02842.jpg,stop,539,64,578,142,2842,1
9374,nightSequence1--02842.jpg,stop,801,74,837,152,2842,1
9375,nightSequence1--02842.jpg,stop,653,365,671,392,2842,1
9376,nightSequence1--02842.jpg,stop,676,386,688,413,2842,1
9377,nightSequence1--02842.jpg,stop,686,367,702,399,2842,1
9378,nightSequence1--02842.jpg,stop,717,400,727,418,2842,1
9379,nightSequence1--02842.jpg,stop,751,394,761,415,2842,1
9380,nightSequence1--02843.jpg,stop,503,394,509,410,2843,1
9381,nightSequence1--02843.jpg,stop,539,64,578,142,2843,1
9382,nightSequence1--02843.jpg,stop,802,74,838,152,2843,1
9383,nightSequence1--02843.jpg,stop,653,365,668,394,2843,1
9384,nightSequence1--02843.jpg,stop,675,386,688,415,2843,1
9385,nightSequence1--02843.jpg,stop,686,367,702,399,2843,1
9386,nightSequence1--02843.jpg,stop,717,400,724,421,2843,1
9387,nightSequence1--02843.jpg,stop,749,394,762,415,2843,1
9396,nightSequence1--02845.jpg,stop,499,394,511,410,2845,1
9397,nightSequence1--02845.jpg,stop,538,63,577,141,2845,1
9398,nightSequence1--02845.jpg,stop,802,73,838,151,2845,1
9399,nightSequence1--02845.jpg,stop,653,366,666,395,2845,1
9400,nightSequence1--02845.jpg,stop,674,387,689,414,2845,1
9401,nightSequence1--02845.jpg,stop,686,367,702,399,2845,1
9402,nightSequence1--02845.jpg,stop,717,402,726,423,2845,1
9403,nightSequence1--02845.jpg,stop,749,392,762,419,2845,1
9404,nightSequence1--02846.jpg,stop,502,397,508,407,2846,1
9405,nightSequence1--02846.jpg,stop,537,63,576,141,2846,1
9406,nightSequence1--02846.jpg,stop,803,73,839,151,2846,1
9407,nightSequence1--02846.jpg,stop,653,366,669,395,2846,1
9408,nightSequence1--02846.jpg,stop,675,387,688,414,2846,1
9409,nightSequence1--02846.jpg,stop,686,366,702,401,2846,1
9410,nightSequence1--02846.jpg,stop,717,402,727,423,2846,1
9411,nightSequence1--02846.jpg,stop,748,392,763,419,2846,1
9420,nightSequence1--02848.jpg,stop,537,63,577,141,2848,1
9421,nightSequence1--02848.jpg,stop,801,73,840,151,2848,1
9422,nightSequence1--02848.jpg,stop,674,387,689,414,2848,1
9423,nightSequence1--02848.jpg,stop,653,366,669,395,2848,1
9424,nightSequence1--02848.jpg,stop,717,402,726,423,2848,1
9425,nightSequence1--02848.jpg,stop,686,368,702,400,2848,1
9426,nightSequence1--02848.jpg,stop,749,393,764,420,2848,1
9427,nightSequence1--02848.jpg,stop,503,397,509,407,2848,1
9436,nightSequence1--02850.jpg,stop,536,61,576,139,2850,1
9437,nightSequence1--02850.jpg,stop,803,71,842,149,2850,1
9438,nightSequence1--02850.jpg,stop,675,387,688,414,2850,1
9439,nightSequence1--02850.jpg,stop,653,366,671,395,2850,1
9440,nightSequence1--02850.jpg,stop,717,403,724,419,2850,1
9441,nightSequence1--02850.jpg,stop,750,391,763,423,2850,1
9442,nightSequence1--02850.jpg,stop,503,397,509,407,2850,1
9443,nightSequence1--02850.jpg,stop,689,372,699,390,2850,1
9444,nightSequence1--02851.jpg,stop,537,61,577,139,2851,1
9445,nightSequence1--02851.jpg,stop,802,72,841,150,2851,1
9446,nightSequence1--02851.jpg,stop,675,387,688,414,2851,1
9447,nightSequence1--02851.jpg,stop,653,366,671,395,2851,1
9448,nightSequence1--02851.jpg,stop,717,402,727,423,2851,1
9449,nightSequence1--02851.jpg,stop,749,392,764,421,2851,1
9450,nightSequence1--02851.jpg,stop,503,395,509,408,2851,1
9451,nightSequence1--02851.jpg,stop,686,366,704,403,2851,1
9452,nightSequence1--02852.jpg,stop,536,61,576,139,2852,1
9453,nightSequence1--02852.jpg,stop,802,72,841,150,2852,1
9454,nightSequence1--02852.jpg,stop,675,387,688,414,2852,1
9455,nightSequence1--02852.jpg,stop,653,366,671,395,2852,1
9456,nightSequence1--02852.jpg,stop,717,402,726,423,2852,1
9457,nightSequence1--02852.jpg,stop,749,392,764,410,2852,1
9458,nightSequence1--02852.jpg,stop,503,397,509,407,2852,1
9459,nightSequence1--02852.jpg,stop,686,368,702,400,2852,1
9460,nightSequence1--02853.jpg,stop,537,61,577,139,2853,1
9461,nightSequence1--02853.jpg,stop,801,71,840,149,2853,1
9462,nightSequence1--02853.jpg,stop,676,387,688,414,2853,1
9463,nightSequence1--02853.jpg,stop,653,367,666,394,2853,1
9464,nightSequence1--02853.jpg,stop,717,402,724,423,2853,1
9465,nightSequence1--02853.jpg,stop,749,393,764,409,2853,1
9466,nightSequence1--02853.jpg,stop,503,397,509,407,2853,1
9467,nightSequence1--02853.jpg,stop,686,366,702,401,2853,1
9468,nightSequence1--02854.jpg,stop,537,61,577,139,2854,1
9469,nightSequence1--02854.jpg,stop,801,73,840,148,2854,1
9470,nightSequence1--02854.jpg,stop,675,387,688,414,2854,1
9471,nightSequence1--02854.jpg,stop,653,367,666,394,2854,1
9472,nightSequence1--02854.jpg,stop,717,402,726,423,2854,1
9473,nightSequence1--02854.jpg,stop,749,393,764,409,2854,1
9474,nightSequence1--02854.jpg,stop,503,397,509,407,2854,1
9475,nightSequence1--02854.jpg,stop,686,367,702,402,2854,1
9476,nightSequence1--02855.jpg,stop,537,62,577,140,2855,1
9477,nightSequence1--02855.jpg,stop,801,74,840,149,2855,1
9478,nightSequence1--02855.jpg,stop,675,389,688,416,2855,1
9479,nightSequence1--02855.jpg,stop,653,367,668,399,2855,1
9480,nightSequence1--02855.jpg,stop,717,401,726,428,2855,1
9481,nightSequence1--02855.jpg,stop,749,394,764,410,2855,1
9482,nightSequence1--02855.jpg,stop,503,396,509,412,2855,1
9483,nightSequence1--02855.jpg,stop,686,369,702,401,2855,1
9500,nightSequence1--02858.jpg,stop,536,65,576,143,2858,1
9501,nightSequence1--02858.jpg,stop,802,77,841,152,2858,1
9502,nightSequence1--02858.jpg,stop,675,391,688,418,2858,1
9503,nightSequence1--02858.jpg,stop,653,370,668,399,2858,1
9504,nightSequence1--02858.jpg,stop,750,397,763,426,2858,1
9505,nightSequence1--02858.jpg,stop,503,401,509,411,2858,1
9506,nightSequence1--02858.jpg,stop,686,372,702,404,2858,1
9507,nightSequence1--02858.jpg,stop,717,406,727,427,2858,1
9508,nightSequence1--02859.jpg,stop,537,65,577,143,2859,1
9509,nightSequence1--02859.jpg,stop,803,76,842,154,2859,1
9510,nightSequence1--02859.jpg,stop,675,391,688,418,2859,1
9511,nightSequence1--02859.jpg,stop,653,371,668,398,2859,1
9512,nightSequence1--02859.jpg,stop,750,397,763,424,2859,1
9513,nightSequence1--02859.jpg,stop,503,401,509,411,2859,1
9514,nightSequence1--02859.jpg,stop,686,371,702,406,2859,1
9515,nightSequence1--02859.jpg,stop,717,406,727,427,2859,1
9516,nightSequence1--02860.jpg,stop,537,66,577,144,2860,1
9517,nightSequence1--02860.jpg,stop,802,76,841,154,2860,1
9518,nightSequence1--02860.jpg,stop,675,392,688,419,2860,1
9519,nightSequence1--02860.jpg,stop,653,371,668,398,2860,1
9520,nightSequence1--02860.jpg,stop,751,410,761,434,2860,1
9521,nightSequence1--02860.jpg,stop,503,398,509,414,2860,1
9522,nightSequence1--02860.jpg,stop,686,373,702,405,2860,1
9523,nightSequence1--02860.jpg,stop,717,406,726,424,2860,1
9532,nightSequence1--02862.jpg,stop,536,65,576,143,2862,1
9533,nightSequence1--02862.jpg,stop,802,76,841,154,2862,1
9534,nightSequence1--02862.jpg,stop,675,391,688,418,2862,1
9535,nightSequence1--02862.jpg,stop,653,370,668,399,2862,1
9536,nightSequence1--02862.jpg,stop,744,395,765,443,2862,1
9537,nightSequence1--02862.jpg,stop,503,398,509,414,2862,1
9538,nightSequence1--02862.jpg,stop,686,371,704,406,2862,1
9539,nightSequence1--02862.jpg,stop,717,406,727,422,2862,1
9540,nightSequence1--02863.jpg,stop,536,65,576,143,2863,1
9541,nightSequence1--02863.jpg,stop,802,76,841,154,2863,1
9542,nightSequence1--02863.jpg,stop,675,391,688,418,2863,1
9543,nightSequence1--02863.jpg,stop,653,370,671,399,2863,1
9544,nightSequence1--02863.jpg,stop,503,398,509,414,2863,1
9545,nightSequence1--02863.jpg,stop,686,372,702,401,2863,1
9546,nightSequence1--02863.jpg,stop,714,405,727,426,2863,1
9547,nightSequence1--02863.jpg,stop,751,397,761,421,2863,1
9548,nightSequence1--02864.jpg,stop,537,64,577,142,2864,1
9549,nightSequence1--02864.jpg,stop,802,75,841,153,2864,1
9550,nightSequence1--02864.jpg,stop,675,391,688,418,2864,1
9551,nightSequence1--02864.jpg,stop,653,369,668,401,2864,1
9552,nightSequence1--02864.jpg,stop,503,398,509,414,2864,1
9553,nightSequence1--02864.jpg,stop,686,371,702,403,2864,1
9554,nightSequence1--02864.jpg,stop,717,403,727,430,2864,1
9555,nightSequence1--02864.jpg,stop,751,397,761,424,2864,1
9556,nightSequence1--02865.jpg,stop,537,66,577,144,2865,1
9557,nightSequence1--02865.jpg,stop,802,74,841,152,2865,1
9558,nightSequence1--02865.jpg,stop,675,390,688,419,2865,1
9559,nightSequence1--02865.jpg,stop,653,369,668,398,2865,1
9560,nightSequence1--02865.jpg,stop,687,371,702,403,2865,1
9561,nightSequence1--02865.jpg,stop,717,403,726,430,2865,1
9562,nightSequence1--02865.jpg,stop,751,397,761,421,2865,1
9563,nightSequence1--02865.jpg,stop,503,398,509,414,2865,1
9564,nightSequence1--02866.jpg,stop,538,65,578,143,2866,1
9565,nightSequence1--02866.jpg,stop,802,75,841,153,2866,1
9566,nightSequence1--02866.jpg,stop,675,391,688,418,2866,1
9567,nightSequence1--02866.jpg,stop,653,369,668,401,2866,1
9568,nightSequence1--02866.jpg,stop,686,372,702,401,2866,1
9569,nightSequence1--02866.jpg,stop,717,403,726,430,2866,1
9570,nightSequence1--02866.jpg,stop,749,396,764,412,2866,1
9571,nightSequence1--02866.jpg,stop,503,398,509,414,2866,1
9572,nightSequence1--02867.jpg,stop,538,65,578,143,2867,1
9573,nightSequence1--02867.jpg,stop,801,75,840,153,2867,1
9574,nightSequence1--02867.jpg,stop,674,391,689,418,2867,1
9575,nightSequence1--02867.jpg,stop,653,370,671,399,2867,1
9576,nightSequence1--02867.jpg,stop,686,371,702,403,2867,1
9577,nightSequence1--02867.jpg,stop,717,406,726,427,2867,1
9578,nightSequence1--02867.jpg,stop,750,396,763,414,2867,1
9579,nightSequence1--02867.jpg,stop,503,399,509,412,2867,1
9580,nightSequence1--02868.jpg,stop,538,65,578,143,2868,1
9581,nightSequence1--02868.jpg,stop,801,75,840,153,2868,1
9582,nightSequence1--02868.jpg,stop,676,391,688,418,2868,1
9583,nightSequence1--02868.jpg,stop,653,370,671,399,2868,1
9584,nightSequence1--02868.jpg,stop,686,371,702,403,2868,1
9585,nightSequence1--02868.jpg,stop,717,406,726,427,2868,1
9586,nightSequence1--02868.jpg,stop,749,396,764,414,2868,1
9587,nightSequence1--02868.jpg,stop,503,399,509,412,2868,1
9588,nightSequence1--02869.jpg,stop,536,65,576,143,2869,1
9589,nightSequence1--02869.jpg,stop,801,75,840,153,2869,1
9590,nightSequence1--02869.jpg,stop,676,391,688,418,2869,1
9591,nightSequence1--02869.jpg,stop,653,369,668,401,2869,1
9592,nightSequence1--02869.jpg,stop,686,371,702,403,2869,1
9593,nightSequence1--02869.jpg,stop,750,396,763,412,2869,1
9594,nightSequence1--02869.jpg,stop,503,398,509,414,2869,1
9595,nightSequence1--02869.jpg,stop,717,405,729,429,2869,1
9596,nightSequence1--02870.jpg,stop,537,65,577,143,2870,1
9597,nightSequence1--02870.jpg,stop,801,75,840,153,2870,1
9598,nightSequence1--02870.jpg,stop,675,391,688,418,2870,1
9599,nightSequence1--02870.jpg,stop,653,370,668,399,2870,1
9600,nightSequence1--02870.jpg,stop,686,371,702,403,2870,1
9601,nightSequence1--02870.jpg,stop,749,396,764,412,2870,1
9602,nightSequence1--02870.jpg,stop,503,398,509,414,2870,1
9603,nightSequence1--02870.jpg,stop,717,403,726,430,2870,1
9604,nightSequence1--02871.jpg,stop,538,64,578,142,2871,1
9605,nightSequence1--02871.jpg,stop,802,75,841,153,2871,1
9606,nightSequence1--02871.jpg,stop,676,391,688,418,2871,1
9607,nightSequence1--02871.jpg,stop,653,369,668,401,2871,1
9608,nightSequence1--02871.jpg,stop,686,371,702,403,2871,1
9609,nightSequence1--02871.jpg,stop,750,396,763,412,2871,1
9610,nightSequence1--02871.jpg,stop,503,399,509,412,2871,1
9611,nightSequence1--02871.jpg,stop,717,406,726,427,2871,1
9612,nightSequence1--02872.jpg,stop,537,65,577,143,2872,1
9613,nightSequence1--02872.jpg,stop,802,75,841,153,2872,1
9614,nightSequence1--02872.jpg,stop,675,391,688,418,2872,1
9615,nightSequence1--02872.jpg,stop,653,370,668,399,2872,1
9616,nightSequence1--02872.jpg,stop,686,371,702,403,2872,1
9617,nightSequence1--02872.jpg,stop,749,396,764,412,2872,1
9618,nightSequence1--02872.jpg,stop,503,399,509,412,2872,1
9619,nightSequence1--02872.jpg,stop,717,406,726,427,2872,1
9628,nightSequence1--02874.jpg,stop,537,65,577,143,2874,1
9629,nightSequence1--02874.jpg,stop,801,75,840,153,2874,1
9630,nightSequence1--02874.jpg,stop,676,391,688,418,2874,1
9631,nightSequence1--02874.jpg,stop,653,370,666,399,2874,1
9632,nightSequence1--02874.jpg,stop,750,396,763,412,2874,1
9633,nightSequence1--02874.jpg,stop,717,406,726,427,2874,1
9634,nightSequence1--02874.jpg,stop,686,370,704,405,2874,1
9635,nightSequence1--02874.jpg,stop,502,399,508,412,2874,1
9644,nightSequence1--02876.jpg,stop,537,65,577,143,2876,1
9645,nightSequence1--02876.jpg,stop,801,75,841,153,2876,1
9646,nightSequence1--02876.jpg,stop,676,391,688,418,2876,1
9647,nightSequence1--02876.jpg,stop,653,369,668,401,2876,1
9648,nightSequence1--02876.jpg,stop,753,396,763,412,2876,1
9649,nightSequence1--02876.jpg,stop,717,403,727,430,2876,1
9650,nightSequence1--02876.jpg,stop,686,371,702,403,2876,1
9651,nightSequence1--02876.jpg,stop,503,401,509,411,2876,1
9660,nightSequence1--02878.jpg,stop,537,65,577,143,2878,1
9661,nightSequence1--02878.jpg,stop,801,75,841,153,2878,1
9662,nightSequence1--02878.jpg,stop,675,391,688,418,2878,1
9663,nightSequence1--02878.jpg,stop,653,369,668,401,2878,1
9664,nightSequence1--02878.jpg,stop,750,396,763,414,2878,1
9665,nightSequence1--02878.jpg,stop,717,406,727,427,2878,1
9666,nightSequence1--02878.jpg,stop,686,370,704,405,2878,1
9667,nightSequence1--02878.jpg,stop,502,401,508,411,2878,1
9668,nightSequence1--02879.jpg,stop,538,64,578,142,2879,1
9669,nightSequence1--02879.jpg,stop,802,75,842,153,2879,1
9670,nightSequence1--02879.jpg,stop,676,391,688,418,2879,1
9671,nightSequence1--02879.jpg,stop,653,370,666,399,2879,1
9672,nightSequence1--02879.jpg,stop,749,396,764,412,2879,1
9673,nightSequence1--02879.jpg,stop,717,406,727,427,2879,1
9674,nightSequence1--02879.jpg,stop,686,371,702,403,2879,1
9675,nightSequence1--02879.jpg,stop,503,398,509,414,2879,1
9676,nightSequence1--02880.jpg,stop,538,64,578,142,2880,1
9677,nightSequence1--02880.jpg,stop,802,75,842,153,2880,1
9678,nightSequence1--02880.jpg,stop,675,391,688,418,2880,1
9679,nightSequence1--02880.jpg,stop,653,370,666,399,2880,1
9680,nightSequence1--02880.jpg,stop,749,396,764,412,2880,1
9681,nightSequence1--02880.jpg,stop,717,406,726,427,2880,1
9682,nightSequence1--02880.jpg,stop,686,372,702,401,2880,1
9683,nightSequence1--02880.jpg,stop,503,398,509,414,2880,1
9692,nightSequence1--02882.jpg,stop,537,64,577,142,2882,1
9693,nightSequence1--02882.jpg,stop,801,75,841,153,2882,1
9694,nightSequence1--02882.jpg,stop,675,391,688,418,2882,1
9695,nightSequence1--02882.jpg,stop,653,370,666,399,2882,1
9696,nightSequence1--02882.jpg,stop,749,396,764,425,2882,1
9697,nightSequence1--02882.jpg,stop,717,406,727,427,2882,1
9698,nightSequence1--02882.jpg,stop,686,371,702,403,2882,1
9699,nightSequence1--02882.jpg,stop,503,398,509,414,2882,1
9700,nightSequence1--02883.jpg,stop,537,65,577,143,2883,1
9701,nightSequence1--02883.jpg,stop,801,75,841,153,2883,1
9702,nightSequence1--02883.jpg,stop,676,391,688,418,2883,1
9703,nightSequence1--02883.jpg,stop,653,370,666,399,2883,1
9704,nightSequence1--02883.jpg,stop,750,396,763,414,2883,1
9705,nightSequence1--02883.jpg,stop,717,406,727,427,2883,1
9706,nightSequence1--02883.jpg,stop,686,371,702,403,2883,1
9707,nightSequence1--02883.jpg,stop,503,398,509,414,2883,1
9708,nightSequence1--02884.jpg,stop,537,65,577,143,2884,1
9709,nightSequence1--02884.jpg,stop,801,75,841,153,2884,1
9710,nightSequence1--02884.jpg,stop,675,391,688,418,2884,1
9711,nightSequence1--02884.jpg,stop,653,369,668,401,2884,1
9712,nightSequence1--02884.jpg,stop,750,395,763,427,2884,1
9713,nightSequence1--02884.jpg,stop,717,406,726,427,2884,1
9714,nightSequence1--02884.jpg,stop,686,371,702,403,2884,1
9715,nightSequence1--02884.jpg,stop,503,398,509,414,2884,1
9716,nightSequence1--02885.jpg,stop,537,65,577,143,2885,1
9717,nightSequence1--02885.jpg,stop,801,75,841,153,2885,1
9718,nightSequence1--02885.jpg,stop,676,391,688,418,2885,1
9719,nightSequence1--02885.jpg,stop,653,370,666,399,2885,1
9720,nightSequence1--02885.jpg,stop,750,395,763,427,2885,1
9721,nightSequence1--02885.jpg,stop,717,406,727,427,2885,1
9722,nightSequence1--02885.jpg,stop,686,371,702,403,2885,1
9723,nightSequence1--02885.jpg,stop,503,398,509,414,2885,1
9740,nightSequence1--02888.jpg,stop,537,64,577,142,2888,1
9741,nightSequence1--02888.jpg,stop,802,76,841,151,2888,1
9742,nightSequence1--02888.jpg,stop,676,392,688,416,2888,1
9743,nightSequence1--02888.jpg,stop,653,369,668,401,2888,1
9744,nightSequence1--02888.jpg,stop,750,396,763,414,2888,1
9745,nightSequence1--02888.jpg,stop,719,409,725,419,2888,1
9746,nightSequence1--02888.jpg,stop,686,371,702,403,2888,1
9747,nightSequence1--02888.jpg,stop,502,400,508,410,2888,1
9748,nightSequence1--02889.jpg,stop,537,65,577,143,2889,1
9749,nightSequence1--02889.jpg,stop,805,76,841,151,2889,1
9750,nightSequence1--02889.jpg,stop,676,391,688,418,2889,1
9751,nightSequence1--02889.jpg,stop,653,370,666,399,2889,1
9752,nightSequence1--02889.jpg,stop,749,396,764,412,2889,1
9753,nightSequence1--02889.jpg,stop,717,406,727,427,2889,1
9754,nightSequence1--02889.jpg,stop,686,372,702,401,2889,1
9755,nightSequence1--02889.jpg,stop,502,400,508,410,2889,1
9756,nightSequence1--02890.jpg,stop,537,65,577,143,2890,1
9757,nightSequence1--02890.jpg,stop,804,76,840,151,2890,1
9758,nightSequence1--02890.jpg,stop,676,391,688,418,2890,1
9759,nightSequence1--02890.jpg,stop,653,370,666,399,2890,1
9760,nightSequence1--02890.jpg,stop,750,396,763,414,2890,1
9761,nightSequence1--02890.jpg,stop,717,406,727,427,2890,1
9762,nightSequence1--02890.jpg,stop,686,372,702,401,2890,1
9763,nightSequence1--02890.jpg,stop,503,398,509,414,2890,1
9764,nightSequence1--02891.jpg,stop,538,65,578,143,2891,1
9765,nightSequence1--02891.jpg,stop,802,76,841,154,2891,1
9766,nightSequence1--02891.jpg,stop,676,391,688,418,2891,1
9767,nightSequence1--02891.jpg,stop,653,370,666,399,2891,1
9768,nightSequence1--02891.jpg,stop,750,396,763,414,2891,1
9769,nightSequence1--02891.jpg,stop,717,406,727,427,2891,1
9770,nightSequence1--02891.jpg,stop,686,372,702,401,2891,1
9771,nightSequence1--02891.jpg,stop,502,400,508,410,2891,1
9772,nightSequence1--02892.jpg,stop,537,65,577,143,2892,1
9773,nightSequence1--02892.jpg,stop,800,75,839,153,2892,1
9774,nightSequence1--02892.jpg,stop,675,391,688,418,2892,1
9775,nightSequence1--02892.jpg,stop,653,370,666,399,2892,1
9776,nightSequence1--02892.jpg,stop,749,396,764,414,2892,1
9777,nightSequence1--02892.jpg,stop,717,406,726,427,2892,1
9778,nightSequence1--02892.jpg,stop,686,371,702,403,2892,1
9779,nightSequence1--02892.jpg,stop,503,401,509,411,2892,1
9780,nightSequence1--02893.jpg,stop,536,66,576,144,2893,1
9781,nightSequence1--02893.jpg,stop,801,75,840,153,2893,1
9782,nightSequence1--02893.jpg,stop,675,391,688,418,2893,1
9783,nightSequence1--02893.jpg,stop,653,370,666,399,2893,1
9784,nightSequence1--02893.jpg,stop,749,396,764,412,2893,1
9785,nightSequence1--02893.jpg,stop,717,406,727,427,2893,1
9786,nightSequence1--02893.jpg,stop,686,371,702,403,2893,1
9787,nightSequence1--02893.jpg,stop,502,400,508,410,2893,1
9788,nightSequence1--02894.jpg,stop,537,66,577,144,2894,1
9789,nightSequence1--02894.jpg,stop,802,75,841,153,2894,1
9790,nightSequence1--02894.jpg,stop,676,391,688,418,2894,1
9791,nightSequence1--02894.jpg,stop,653,370,668,399,2894,1
9792,nightSequence1--02894.jpg,stop,750,396,763,412,2894,1
9793,nightSequence1--02894.jpg,stop,717,406,726,427,2894,1
9794,nightSequence1--02894.jpg,stop,686,371,702,403,2894,1
9795,nightSequence1--02894.jpg,stop,503,399,509,412,2894,1
9796,nightSequence1--02895.jpg,stop,537,65,577,143,2895,1
9797,nightSequence1--02895.jpg,stop,802,75,841,153,2895,1
9798,nightSequence1--02895.jpg,stop,676,391,688,418,2895,1
9799,nightSequence1--02895.jpg,stop,653,370,666,399,2895,1
9800,nightSequence1--02895.jpg,stop,750,396,763,412,2895,1
9801,nightSequence1--02895.jpg,stop,717,406,727,427,2895,1
9802,nightSequence1--02895.jpg,stop,686,371,702,403,2895,1
9803,nightSequence1--02895.jpg,stop,502,400,508,410,2895,1
9804,nightSequence1--02896.jpg,stop,537,65,577,143,2896,1
9805,nightSequence1--02896.jpg,stop,802,75,841,153,2896,1
9806,nightSequence1--02896.jpg,stop,675,391,688,418,2896,1
9807,nightSequence1--02896.jpg,stop,653,370,666,399,2896,1
9808,nightSequence1--02896.jpg,stop,749,396,764,412,2896,1
9809,nightSequence1--02896.jpg,stop,717,406,727,427,2896,1
9810,nightSequence1--02896.jpg,stop,686,372,702,401,2896,1
9811,nightSequence1--02896.jpg,stop,502,400,508,410,2896,1
9812,nightSequence1--02897.jpg,stop,537,65,577,143,2897,1
9813,nightSequence1--02897.jpg,stop,802,76,841,154,2897,1
9814,nightSequence1--02897.jpg,stop,675,391,688,418,2897,1
9815,nightSequence1--02897.jpg,stop,653,370,668,399,2897,1
9816,nightSequence1--02897.jpg,stop,717,406,727,424,2897,1
9817,nightSequence1--02897.jpg,stop,686,372,702,401,2897,1
9818,nightSequence1--02897.jpg,stop,502,401,508,411,2897,1
9819,nightSequence1--02897.jpg,stop,747,395,765,419,2897,1
9820,nightSequence1--02898.jpg,stop,537,65,577,143,2898,1
9821,nightSequence1--02898.jpg,stop,802,75,841,153,2898,1
9822,nightSequence1--02898.jpg,stop,675,391,688,418,2898,1
9823,nightSequence1--02898.jpg,stop,653,370,668,399,2898,1
9824,nightSequence1--02898.jpg,stop,717,406,726,424,2898,1
9825,nightSequence1--02898.jpg,stop,686,372,702,401,2898,1
9826,nightSequence1--02898.jpg,stop,502,400,508,410,2898,1
9827,nightSequence1--02898.jpg,stop,749,396,764,412,2898,1
9828,nightSequence1--02899.jpg,stop,536,65,576,143,2899,1
9829,nightSequence1--02899.jpg,stop,802,75,841,153,2899,1
9830,nightSequence1--02899.jpg,stop,675,391,688,418,2899,1
9831,nightSequence1--02899.jpg,stop,653,370,666,399,2899,1
9832,nightSequence1--02899.jpg,stop,717,406,726,427,2899,1
9833,nightSequence1--02899.jpg,stop,686,372,702,401,2899,1
